subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
MONDO:0032905,RO:0002200,HP:0003487,https://www.ncbi.nlm.nih.gov/pubmed/28052917,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:10680,RO:0002200,HP:0002423,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0030967,RO:0002200,HP:0007256,"https://www.ncbi.nlm.nih.gov/pubmed/31116475,30737337",This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11536,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/22633631,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:6600,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/33855352,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:14537,RO:0002200,HP:0002185,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0030047,RO:0002200,HP:0007256,https://www.ncbi.nlm.nih.gov/pubmed/30824121,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0018210,RO:0002200,HP:0003487,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0012098,RO:0002200,HP:0007256,https://www.ncbi.nlm.nih.gov/pubmed/14998916,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:12718,RO:0002200,HP:0003487,"https://www.ncbi.nlm.nih.gov/pubmed/31090908,30847374,31837156,24126608",This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
